Potential applied (V),Time (s),WE(1).Current (A),WE(1).Potential (V),Scan,Index,Q+,Q-,Current range
0.45166015625,2219.0340613974777,0.000604248046875,0.45166015625,2,2153,0.09049470573663716,-0.08022628650069233,1 mA
0.4541015625,2219.278202396861,0.00060760498046875,0.45404052734375,2,2154,0.09049470573663716,-0.08022628650069233,1 mA
0.45654296875,2219.5223433962447,0.00061126708984375,0.456573486328125,2,2155,0.09049470573663716,-0.08022628650069233,1 mA
0.458984375,2219.766484395628,0.00061431884765625,0.458984375,2,2156,0.09049470573663716,-0.08022628650069233,1 mA
0.46142578125,2220.010625395012,0.00061798095703125,0.46142578125,2,2157,0.09049470573663716,-0.08022628650069233,1 mA
0.4638671875,2220.2547663943956,0.000621337890625,0.463897705078125,2,2158,0.09049470573663716,-0.08022628650069233,1 mA
0.46630859375,2220.498907393779,0.000625,0.46630859375,2,2159,0.09049470573663716,-0.08022628650069233,1 mA
0.46875,2220.743048393163,0.00062835693359375,0.46875,2,2160,0.09049470573663716,-0.08022628650069233,1 mA
0.47119140625,2220.9871893925465,0.00063201904296875,0.471221923828125,2,2161,0.09049470573663716,-0.08022628650069233,1 mA
0.4736328125,2221.23133039193,0.000635986328125,0.4736328125,2,2162,0.09049470573663716,-0.08022628650069233,1 mA
0.47607421875,2221.4754713913135,0.0006396484375,0.476043701171875,2,2163,0.09049470573663716,-0.08022628650069233,1 mA
0.478515625,2221.719612390697,0.0006427001953125,0.478546142578125,2,2164,0.09049470573663716,-0.08022628650069233,1 mA
0.48095703125,2221.963753390081,0.00064666748046875,0.48095703125,2,2165,0.09049470573663716,-0.08022628650069233,1 mA
0.4833984375,2222.2078943894644,0.00065032958984375,0.4833984375,2,2166,0.09049470573663716,-0.08022628650069233,1 mA
0.48583984375,2222.452035388848,0.000654296875,0.48577880859375,2,2167,0.09049470573663716,-0.08022628650069233,1 mA
0.48828125,2222.696176388232,0.000657958984375,0.48828125,2,2168,0.09049470573663716,-0.08022628650069233,1 mA
0.49072265625,2222.9403173876153,0.00066162109375,0.490692138671875,2,2169,0.09049470573663716,-0.08022628650069233,1 mA
0.4931640625,2223.184458386999,0.00066558837890625,0.493133544921875,2,2170,0.09049470573663716,-0.08022628650069233,1 mA
0.49560546875,2223.4285993863823,0.00066925048828125,0.49554443359375,2,2171,0.09049470573663716,-0.08022628650069233,1 mA
0.498046875,2223.672740385766,0.000672607421875,0.498046875,2,2172,0.09049470573663716,-0.08022628650069233,1 mA
0.50048828125,2223.9168813851497,0.00067657470703125,0.50048828125,2,2173,0.09049470573663716,-0.08022628650069233,1 mA
0.5029296875,2224.161022384533,0.0006805419921875,0.5029296875,2,2174,0.09049470573663716,-0.08022628650069233,1 mA
0.50537109375,2224.4051633839167,0.00068450927734375,0.505279541015625,2,2175,0.09049470573663716,-0.08022628650069233,1 mA
0.5078125,2224.6493043833007,0.00068817138671875,0.507843017578125,2,2176,0.09049470573663716,-0.08022628650069233,1 mA
0.51025390625,2224.893445382684,0.000692138671875,0.510223388671875,2,2177,0.09049470573663716,-0.08022628650069233,1 mA
0.5126953125,2225.1375863820676,0.00069580078125,0.51263427734375,2,2178,0.09049470573663716,-0.08022628650069233,1 mA
0.51513671875,2225.381727381451,0.00069976806640625,0.51507568359375,2,2179,0.09049470573663716,-0.08022628650069233,1 mA
0.517578125,2225.6258683808346,0.00070343017578125,0.51751708984375,2,2180,0.09049470573663716,-0.08022628650069233,1 mA
0.52001953125,2225.8700093802186,0.0007073974609375,0.52001953125,2,2181,0.09049470573663716,-0.08022628650069233,1 mA
0.5224609375,2226.114150379602,0.00071136474609375,0.5224609375,2,2182,0.09049470573663716,-0.08022628650069233,1 mA
0.52490234375,2226.3582913789855,0.00071502685546875,0.52484130859375,2,2183,0.09049470573663716,-0.08022628650069233,1 mA
0.52734375,2226.6024323783695,0.000718994140625,0.527313232421875,2,2184,0.09049470573663716,-0.08022628650069233,1 mA
0.52978515625,2226.846573377753,0.00072265625,0.529754638671875,2,2185,0.09049470573663716,-0.08022628650069233,1 mA
0.5322265625,2227.0907143771365,0.0007269287109375,0.532196044921875,2,2186,0.09049470573663716,-0.08022628650069233,1 mA
0.53466796875,2227.33485537652,0.0007305908203125,0.53466796875,2,2187,0.09049470573663716,-0.08022628650069233,1 mA
0.537109375,2227.5789963759034,0.000733642578125,0.537078857421875,2,2188,0.09049470573663716,-0.08022628650069233,1 mA
0.53955078125,2227.8231373752874,0.00073760986328125,0.53948974609375,2,2189,0.09049470573663716,-0.08022628650069233,1 mA
0.5419921875,2228.067278374671,0.0007415771484375,0.541961669921875,2,2190,0.09049470573663716,-0.08022628650069233,1 mA
