Potential applied (V),Time (s),WE(1).Current (A),WE(1).Potential (V),Scan,Index,Q+,Q-,Current range
0.00244140625,2538.512141590873,-0.030828857421875,0.0028106689453124972,1,1,0.11927737779915318,-0.1168026220053434,10 mA
0.0048828125,2538.6342115905645,-0.0233612060546875,0.005215454101562503,1,2,0.11927737779915318,-0.1168026220053434,100 mA
0.00732421875,2538.7562815902565,-0.0191253662109375,0.007659912109375,1,3,0.11927737779915318,-0.1168026220053434,100 mA
0.009765625,2538.8783515899486,-0.016336059570312502,0.010098266601562503,1,4,0.11927737779915318,-0.1168026220053434,100 mA
0.01220703125,2539.00042158964,-0.014334106445312501,0.012530517578124997,1,5,0.11927737779915318,-0.1168026220053434,100 mA
0.0146484375,2539.1224915893317,-0.012814331054687501,0.014981079101562503,1,6,0.11927737779915318,-0.1168026220053434,100 mA
0.01708984375,2539.2445615890238,-0.011614990234375,0.017416381835937494,1,7,0.11927737779915318,-0.1168026220053434,100 mA
0.01953125,2539.366631588716,-0.010638427734375,0.019866943359375,1,8,0.11927737779915318,-0.1168026220053434,100 mA
0.02197265625,2539.4887015884074,-0.009823608398437501,0.022317504882812506,1,9,0.11927737779915318,-0.1168026220053434,100 mA
0.0244140625,2539.610771588099,-0.0091339111328125,0.024749755859375,1,10,0.11927737779915318,-0.1168026220053434,100 mA
0.02685546875,2539.732841587791,-0.008538818359375,0.027200317382812506,1,11,0.11927737779915318,-0.1168026220053434,100 mA
0.029296875,2539.854911587483,-0.00802001953125,0.029626464843750006,1,12,0.11927737779915318,-0.1168026220053434,100 mA
0.03173828125,2539.9769815871746,-0.007562255859375,0.0320556640625,1,13,0.11927737779915318,-0.1168026220053434,100 mA
0.0341796875,2540.099051586866,-0.0071685791015625,0.034524536132812506,1,14,0.11927737779915318,-0.1168026220053434,10 mA
0.03662109375,2540.221121586558,-0.006805419921875,0.0369537353515625,1,15,0.11927737779915318,-0.1168026220053434,10 mA
0.0390625,2540.34319158625,-0.0064727783203125,0.039404296875,1,16,0.11927737779915318,-0.1168026220053434,10 mA
0.04150390625,2540.465261585942,-0.0061737060546875,0.0418365478515625,1,17,0.11927737779915318,-0.1168026220053434,10 mA
0.0439453125,2540.5873315856334,-0.0058959960937500005,0.044284057617187504,1,18,0.11927737779915318,-0.1168026220053434,10 mA
0.04638671875,2540.7094015853254,-0.0056427001953125,0.046728515625,1,19,0.11927737779915318,-0.1168026220053434,10 mA
0.048828125,2540.8314715850174,-0.0054107666015625,0.049166870117187504,1,20,0.11927737779915318,-0.1168026220053434,10 mA
0.05126953125,2540.953541584709,-0.0051940917968750005,0.05157470703125,1,21,0.11927737779915318,-0.1168026220053434,10 mA
0.0537109375,2541.0756115844006,-0.0049884033203125,0.054046630859375,1,22,0.11927737779915318,-0.1168026220053434,10 mA
0.05615234375,2541.1976815840926,-0.00480133056640625,0.056488037109375,1,23,0.11927737779915318,-0.1168026220053434,10 mA
0.05859375,2541.3197515837846,-0.00462646484375,0.0589599609375,1,24,0.11927737779915318,-0.1168026220053434,10 mA
0.06103515625,2541.441821583476,-0.00446197509765625,0.0614013671875,1,25,0.11927737779915318,-0.1168026220053434,10 mA
0.0634765625,2541.563891583168,-0.0043072509765625005,0.0638427734375,1,26,0.11927737779915318,-0.1168026220053434,10 mA
0.06591796875,2541.68596158286,-0.0041619873046875,0.06622314453125,1,27,0.11927737779915318,-0.1168026220053434,10 mA
0.068359375,2541.808031582552,-0.004024658203125,0.0687255859375,1,28,0.11927737779915318,-0.1168026220053434,10 mA
0.07080078125,2541.9301015822434,-0.0038946533203125,0.071136474609375,1,29,0.11927737779915318,-0.1168026220053434,10 mA
0.0732421875,2542.052171581935,-0.003770751953125,0.07354736328125,1,30,0.11927737779915318,-0.1168026220053434,10 mA
0.07568359375,2542.174241581627,-0.003653564453125,0.076080322265625,1,31,0.11927737779915318,-0.1168026220053434,10 mA
0.078125,2542.296311581319,-0.0035421752929687502,0.0784912109375,1,32,0.11927737779915318,-0.1168026220053434,10 mA
