Potential applied (V),Time (s),WE(1).Current (A),WE(1).Potential (V),Scan,Index,Q+,Q-,Current range
0.00244140625,8.930942977451537,-0.00164215087890625,0.0027679443359374944,1,1,0.2307817356288435,-0.10142481476068495,10 mA
0.0048828125,9.419223976218746,-0.00154449462890625,0.0052124023437500056,1,2,0.2307817356288435,-0.10142481476068495,10 mA
0.00732421875,9.907504974985955,-0.0014593505859375,0.0076660156249999944,1,3,0.2307817356288435,-0.10142481476068495,10 mA
0.009765625,10.395785973753163,-0.0013836669921875,0.010092163085937494,1,4,0.2307817356288435,-0.10142481476068495,10 mA
0.01220703125,10.884066972520372,-0.00131439208984375,0.012530517578124997,1,5,0.2307817356288435,-0.10142481476068495,10 mA
0.0146484375,11.372347971287581,-0.00125091552734375,0.014981079101562503,1,6,0.2307817356288435,-0.10142481476068495,10 mA
0.01708984375,11.86062897005479,-0.001192626953125,0.017419433593750006,1,7,0.2307817356288435,-0.10142481476068495,10 mA
0.01953125,12.348909968822,-0.00113861083984375,0.019857788085937494,1,8,0.2307817356288435,-0.10142481476068495,10 mA
0.02197265625,12.837190967589208,-0.0010882568359375001,0.022305297851562503,1,9,0.2307817356288435,-0.10142481476068495,10 mA
0.0244140625,13.325471966356417,-0.00104095458984375,0.024749755859375,1,10,0.2307817356288435,-0.10142481476068495,10 mA
0.02685546875,13.813752965123626,-0.00099700927734375,0.02718200683593751,1,11,0.2307817356288435,-0.10142481476068495,10 mA
0.029296875,14.302033963890835,-0.000955810546875,0.02962341308593751,1,12,0.2307817356288435,-0.10142481476068495,10 mA
0.03173828125,14.790314962658044,-0.00091705322265625,0.032067871093750006,1,13,0.2307817356288435,-0.10142481476068495,10 mA
0.0341796875,15.278595961425253,-0.000880126953125,0.0345001220703125,1,14,0.2307817356288435,-0.10142481476068495,10 mA
0.03662109375,15.766876960192462,-0.0008447265625,0.03694763183593751,1,15,0.2307817356288435,-0.10142481476068495,10 mA
0.0390625,16.25515795895967,-0.0008132934570312501,0.039401245117187504,1,16,0.2307817356288435,-0.10142481476068495,1 mA
0.04150390625,16.74343895772688,-0.0007818603515625,0.0418365478515625,1,17,0.2307817356288435,-0.10142481476068495,1 mA
0.0439453125,17.23171995649409,-0.00075164794921875,0.044284057617187504,1,18,0.2307817356288435,-0.10142481476068495,1 mA
0.04638671875,17.7200009552613,-0.0007232666015625,0.046722412109375,1,19,0.2307817356288435,-0.10142481476068495,1 mA
0.048828125,18.208281954028507,-0.00069610595703125,0.049157714843750006,1,20,0.2307817356288435,-0.10142481476068495,1 mA
0.05126953125,18.696562952795716,-0.000670166015625,0.051605224609375,1,21,0.2307817356288435,-0.10142481476068495,1 mA
0.0537109375,19.184843951562925,-0.00064483642578125,0.0540771484375,1,22,0.2307817356288435,-0.10142481476068495,1 mA
0.05615234375,19.673124950330134,-0.000621337890625,0.05657958984375,1,23,0.2307817356288435,-0.10142481476068495,1 mA
0.05859375,20.161405949097343,-0.00059814453125,0.058929443359375,1,24,0.2307817356288435,-0.10142481476068495,1 mA
0.06103515625,20.649686947864552,-0.000576171875,0.0614013671875,1,25,0.2307817356288435,-0.10142481476068495,1 mA
0.0634765625,21.13796794663176,-0.0005548095703125,0.063812255859375,1,26,0.2307817356288435,-0.10142481476068495,1 mA
0.06591796875,21.62624894539897,-0.00053497314453125,0.06622314453125,1,27,0.2307817356288435,-0.10142481476068495,1 mA
0.068359375,22.11452994416618,-0.00051513671875,0.068695068359375,1,28,0.2307817356288435,-0.10142481476068495,1 mA
0.07080078125,22.602810942933388,-0.000496063232421875,0.071044921875,1,29,0.2307817356288435,-0.10142481476068495,1 mA
0.0732421875,23.091091941700597,-0.0004774169921875,0.073577880859375,1,30,0.2307817356288435,-0.10142481476068495,1 mA
0.07568359375,23.579372940467806,-0.000460174560546875,0.076080322265625,1,31,0.2307817356288435,-0.10142481476068495,1 mA
0.078125,24.067653939235015,-0.000443206787109375,0.0784912109375,1,32,0.2307817356288435,-0.10142481476068495,1 mA
0.08056640625,24.555934938002224,-0.0004267578125,0.080902099609375,1,33,0.2307817356288435,-0.10142481476068495,1 mA
0.0830078125,25.044215936769433,-0.000410797119140625,0.083404541015625,1,34,0.2307817356288435,-0.10142481476068495,1 mA
